gene,CTLrep1,CTLrep2,CTLrep3,KOrep1,KOrep2,KOrep3
ENSMUSG00000114252.2,68,48,76,88,56,69
ENSMUSG00000058317.13,577,495,633,605,619,605
ENSMUSG00000114529.2,80,71,79,106,124,91
ENSMUSG00000021774.14,719,584,825,694,629,657
ENSMUSG00000021772.16,6,5,12,3,8,10
ENSMUSG00000012405.17,6420,6082,8481,7426,9392,10139
ENSMUSG00000021775.12,137,113,129,115,116,101
ENSMUSG00000021779.20,1018,916,1233,1118,1120,871
ENSMUSG00000017491.10,60,48,72,42,52,45
ENSMUSG00000017485.12,13999,11650,16309,14190,13140,11759
ENSMUSG00000021785.9,212,145,219,163,219,188
ENSMUSG00000021733.12,1338,1103,1514,1343,1635,943
ENSMUSG00000114909.2,53,35,43,55,34,39
ENSMUSG00000021737.5,886,801,1093,904,827,1003
ENSMUSG00000021738.6,71,59,110,97,108,84
ENSMUSG00000053453.10,665,567,805,770,656,672
ENSMUSG00000054423.15,502,421,590,316,268,390
ENSMUSG00000121513.1,1572,1262,1831,1662,1871,1479
ENSMUSG00000089785.3,809,643,911,842,890,1008
ENSMUSG00000089686.3,3,1,5,3,5,4
ENSMUSG00000045799.7,7362,5814,8659,6571,6911,8062
ENSMUSG00000021747.13,12,7,10,9,5,15
ENSMUSG00000021752.15,47,26,53,52,34,36
ENSMUSG00000021748.10,391,329,431,442,428,433
ENSMUSG00000033885.16,45,40,59,43,49,45
ENSMUSG00000025277.15,37,30,47,32,44,48
ENSMUSG00000025278.10,7531,6630,8981,8740,8281,7171
ENSMUSG00000096579.2,49,36,50,45,46,50
ENSMUSG00000094242.3,184,193,254,206,190,235
ENSMUSG00000095512.2,40,47,57,55,40,46
ENSMUSG00000021806.5,25,14,42,43,53,29
ENSMUSG00000021807.7,5415,4810,6771,5938,5611,5896
ENSMUSG00000043004.14,16,10,13,13,10,25
ENSMUSG00000045107.6,29,13,33,36,38,27
ENSMUSG00000023243.10,147,184,229,328,296,213
ENSMUSG00000023387.9,19,19,18,9,12,14
ENSMUSG00000021810.4,46,34,55,56,50,47
ENSMUSG00000039599.17,17,23,17,8,23,26
ENSMUSG00000021811.8,115,140,142,110,144,127
ENSMUSG00000021814.18,122,106,151,112,136,128
ENSMUSG00000021816.12,3452,3127,4217,3836,3379,3421
ENSMUSG00000034235.18,365,329,433,395,414,280
ENSMUSG00000068697.8,7,3,15,4,6,12
ENSMUSG00000039367.12,2337,1989,2800,2436,2527,2323
ENSMUSG00000039357.3,11,16,15,21,17,13
ENSMUSG00000063787.5,17,17,17,19,28,36
ENSMUSG00000021819.12,1061,909,1332,1166,1334,1240
ENSMUSG00000039308.7,547,442,584,503,592,568
ENSMUSG00000021820.19,833,705,1060,965,1099,902
ENSMUSG00000114728.2,168,179,258,278,119,157
ENSMUSG00000021823.11,12765,11645,15737,17159,16368,12098
ENSMUSG00000021824.14,1399,1285,1611,1512,1496,1273
ENSMUSG00000039197.11,366,293,446,406,438,327
ENSMUSG00000021767.20,893,755,999,967,900,780
ENSMUSG00000021770.12,261,172,279,225,294,203
ENSMUSG00000021771.15,11341,9454,13894,11210,10072,11527
ENSMUSG00000039081.11,727,625,804,523,520,782
ENSMUSG00000103160.2,15,23,21,15,7,27
ENSMUSG00000063142.16,867,796,1064,880,850,857
ENSMUSG00000090381.3,782,666,897,827,824,709
ENSMUSG00000021782.15,502,461,643,513,564,530
ENSMUSG00000025280.9,764,716,949,784,750,839
ENSMUSG00000025290.18,374,335,452,459,417,354
ENSMUSG00000007817.16,1882,1472,2138,1613,1926,1752
ENSMUSG00000021868.8,369,334,408,341,377,427
ENSMUSG00000055538.8,50,48,64,55,50,57
ENSMUSG00000021866.16,711,692,855,736,693,819
ENSMUSG00000021870.18,1242,1083,1460,1327,1467,1024
ENSMUSG00000078128.2,169,118,160,142,180,225
ENSMUSG00000107911.2,196,154,270,199,244,287
ENSMUSG00000040818.11,435,339,467,491,421,332
ENSMUSG00000021877.13,4256,3456,4838,4756,4645,4193
ENSMUSG00000043702.10,175,142,177,208,264,197
ENSMUSG00000040760.12,1236,1015,1505,1363,1372,1053
ENSMUSG00000040717.7,4,8,7,3,3,4
ENSMUSG00000021895.11,36,41,42,37,37,45
ENSMUSG00000114349.2,66,61,79,72,87,97
ENSMUSG00000040651.10,740,569,810,880,722,585
ENSMUSG00000046753.11,11,9,9,10,14,10
ENSMUSG00000040640.12,61,64,91,76,69,58
ENSMUSG00000021994.16,76,39,59,50,85,52
ENSMUSG00000021991.10,57,33,68,27,40,45
ENSMUSG00000075245.5,30,37,27,31,21,34
ENSMUSG00000042682.11,40,37,44,46,50,36
ENSMUSG00000015971.6,192,159,211,207,224,182
ENSMUSG00000015970.20,3,4,2,2,7,3
ENSMUSG00000015968.19,32,25,49,28,48,18
ENSMUSG00000021962.10,265,219,359,264,351,223
ENSMUSG00000021957.8,2208,2180,3054,2429,2257,2700
ENSMUSG00000021948.18,508,421,615,524,519,536
ENSMUSG00000052395.18,9,8,11,11,8,12
ENSMUSG00000006527.17,68,55,94,41,72,68
ENSMUSG00000115370.2,173,147,209,184,169,183
ENSMUSG00000006526.14,178,153,198,193,217,188
ENSMUSG00000021918.11,177,152,242,169,202,150
ENSMUSG00000021917.17,592,481,694,596,643,737
ENSMUSG00000021916.17,477,381,560,534,503,496
ENSMUSG00000042354.8,94,75,98,87,115,84
ENSMUSG00000042323.18,3474,3035,4093,3589,3913,2816
ENSMUSG00000058351.12,80,50,103,79,79,96
ENSMUSG00000071547.5,4305,4013,5592,3934,4232,6003
ENSMUSG00000021910.16,536,454,603,431,499,628
ENSMUSG00000091898.9,224,194,285,316,354,316
ENSMUSG00000021901.11,472,393,595,517,528,526
ENSMUSG00000019027.9,19,6,20,14,26,9
ENSMUSG00000021893.15,504,450,584,643,627,487
ENSMUSG00000021892.15,107,58,105,78,82,88
ENSMUSG00000021890.7,18,15,20,14,25,20
ENSMUSG00000057606.15,8,7,10,3,5,3
ENSMUSG00000014496.9,1454,1184,1660,1410,1452,1128
ENSMUSG00000021905.15,15,13,13,4,19,12
ENSMUSG00000021906.15,3,7,2,4,3,5
ENSMUSG00000056234.16,45,31,49,46,37,36
ENSMUSG00000013701.14,368,294,472,337,428,438
ENSMUSG00000021911.17,1185,1059,1437,1314,1361,1006
ENSMUSG00000021913.9,32,30,25,22,29,21
ENSMUSG00000054051.8,23,19,40,28,40,30
ENSMUSG00000115523.2,7,5,13,7,6,5
ENSMUSG00000063506.15,37,33,49,28,33,36
ENSMUSG00000021936.15,2069,1779,2428,2445,2550,2059
ENSMUSG00000021794.17,6144,5033,7003,6646,7436,6174
ENSMUSG00000115431.2,9,11,15,6,10,18
ENSMUSG00000021796.16,642,526,706,662,687,524
ENSMUSG00000021798.15,4,2,9,10,7,6
ENSMUSG00000041408.19,3959,3223,4537,4044,4215,3436
ENSMUSG00000041078.8,19,46,45,34,13,48
ENSMUSG00000115277.2,21,17,22,11,27,26
ENSMUSG00000058690.15,157,133,178,168,193,135
ENSMUSG00000041028.17,1861,1538,2180,1979,2005,1963
ENSMUSG00000041014.18,9,8,21,9,12,20
ENSMUSG00000074553.5,185,148,185,203,218,204
ENSMUSG00000114280.2,26,25,30,32,74,38
ENSMUSG00000037824.7,429,346,494,444,482,433
ENSMUSG00000090389.3,13,18,25,16,12,11
ENSMUSG00000049235.9,416,364,472,431,368,396
ENSMUSG00000115160.2,14,11,23,25,23,12
ENSMUSG00000072594.4,206,149,235,190,273,227
ENSMUSG00000049092.12,57,56,59,72,70,59
ENSMUSG00000021831.10,146,133,157,156,138,114
ENSMUSG00000021832.9,4998,4370,5873,5432,5195,4903
ENSMUSG00000053205.10,47,51,63,60,45,39
ENSMUSG00000037712.18,846,755,973,919,828,757
ENSMUSG00000115702.2,9,1,3,10,13,13
ENSMUSG00000037697.20,97,80,116,91,127,77
ENSMUSG00000082475.3,824,694,954,901,1004,1125
ENSMUSG00000083169.2,174,137,220,162,187,233
ENSMUSG00000044285.10,1469,1647,2079,1709,1807,1914
ENSMUSG00000021835.16,493,383,581,766,837,724
ENSMUSG00000037628.11,83,64,78,63,73,92
ENSMUSG00000015759.12,1953,1709,2278,2467,2239,2092
ENSMUSG00000062014.14,923,729,1065,1142,1045,878
ENSMUSG00000055128.16,79,62,78,117,92,94
ENSMUSG00000021838.18,502,367,587,524,526,417
ENSMUSG00000037580.11,137,83,128,97,113,102
ENSMUSG00000037572.18,114,90,127,92,91,121
ENSMUSG00000048379.10,113,67,98,97,116,77
ENSMUSG00000021840.18,7,6,14,18,11,16
ENSMUSG00000050335.18,288,240,306,452,625,450
ENSMUSG00000037536.15,17,11,9,8,8,12
ENSMUSG00000037526.8,8,7,14,17,20,11
ENSMUSG00000115571.2,17,14,19,13,17,40
ENSMUSG00000021843.18,1298,1044,1462,1380,1208,1167
ENSMUSG00000021846.11,50,40,74,37,40,52
ENSMUSG00000036339.19,666,630,805,683,687,682
ENSMUSG00000115194.2,849,725,1099,797,855,820
ENSMUSG00000061244.15,2311,1976,2675,2439,2269,1921
ENSMUSG00000036291.7,134,94,118,146,149,118
ENSMUSG00000115737.2,7,5,12,8,11,12
ENSMUSG00000036282.16,664,481,772,726,691,580
ENSMUSG00000036242.16,7,9,4,8,11,14
ENSMUSG00000006288.9,12,12,16,6,23,23
ENSMUSG00000071470.5,332,282,471,378,418,418
ENSMUSG00000036023.7,178,144,208,159,186,210
ENSMUSG00000006281.9,7,4,4,8,9,9
ENSMUSG00000006289.15,17,14,29,25,24,29
ENSMUSG00000035960.15,303,246,381,328,389,414
ENSMUSG00000035953.15,177,132,192,243,197,194
ENSMUSG00000115312.2,21,18,17,21,22,27
ENSMUSG00000115280.2,134,105,146,131,102,95
ENSMUSG00000004558.16,150,115,125,121,120,161
ENSMUSG00000004562.17,96,89,149,115,147,119
ENSMUSG00000049295.18,104,75,126,76,89,121
ENSMUSG00000115736.2,2123,1907,2638,2154,2326,2460
ENSMUSG00000060373.16,22472,19121,27154,24602,24172,24592
ENSMUSG00000035726.9,5579,4697,6459,5515,5548,4877
ENSMUSG00000053754.15,4071,3428,4786,4270,4331,3765
ENSMUSG00000022159.17,245,233,291,228,258,234
ENSMUSG00000016831.13,1365,1207,1788,1514,1510,1424
ENSMUSG00000022160.19,766,559,893,844,875,782
ENSMUSG00000049532.12,188,187,225,171,191,194
ENSMUSG00000105461.2,63,50,70,65,76,61
ENSMUSG00000104788.2,92,96,130,121,112,89
ENSMUSG00000022174.9,1388,1214,1633,1419,1593,1862
ENSMUSG00000040997.15,293,266,387,303,330,318
ENSMUSG00000000958.11,1211,1012,1359,1032,1092,1258
ENSMUSG00000010406.13,29,23,35,36,38,60
ENSMUSG00000000957.12,4840,4172,5952,6496,6301,5026
ENSMUSG00000120849.1,19,17,29,45,23,26
ENSMUSG00000022175.10,359,358,555,550,554,532
ENSMUSG00000022176.12,14,5,20,8,5,10
ENSMUSG00000023110.13,3708,3569,4827,4085,4131,4160
ENSMUSG00000022178.12,637,497,734,668,710,608
ENSMUSG00000022179.6,39,40,49,27,28,37
ENSMUSG00000022193.8,1876,1482,2245,1774,1852,2067
ENSMUSG00000059674.8,150,149,195,152,149,174
ENSMUSG00000022185.20,2179,1789,2556,2112,2341,1982
ENSMUSG00000040840.8,4,2,2,4,2,4
ENSMUSG00000040822.8,321,263,402,343,324,361
ENSMUSG00000022180.8,1476,1184,1684,1401,1714,1454
ENSMUSG00000057156.11,10,4,13,8,10,9
ENSMUSG00000089682.11,51,39,69,53,44,42
ENSMUSG00000092232.2,4,15,6,10,7,6
ENSMUSG00000022194.16,579,561,715,670,571,622
ENSMUSG00000022199.13,384,343,514,272,321,462
ENSMUSG00000040752.17,23,8,25,70,86,69
ENSMUSG00000053093.17,12,2,22,40,35,49
ENSMUSG00000022204.10,28,22,39,25,36,30
ENSMUSG00000040721.10,36,36,49,54,38,41
ENSMUSG00000040701.17,231,219,300,303,258,266
ENSMUSG00000115125.2,4,1,3,8,6,1
ENSMUSG00000060680.3,768,750,1013,938,917,1140
ENSMUSG00000022210.8,2,4,1,1,2,2
ENSMUSG00000022211.10,17,17,29,19,23,17
ENSMUSG00000040618.8,518,456,648,492,579,615
ENSMUSG00000022214.16,740,602,865,732,722,775
ENSMUSG00000022216.18,394,259,388,330,389,413
ENSMUSG00000022217.15,17,19,28,22,19,30
ENSMUSG00000079197.11,915,703,1076,890,877,915
ENSMUSG00000047098.19,180,156,253,209,173,222
ENSMUSG00000002320.16,2006,1691,2414,2284,2269,2235
ENSMUSG00000010376.16,974,813,1176,969,998,1217
ENSMUSG00000002326.7,459,380,530,549,426,495
ENSMUSG00000040472.16,44,41,60,53,61,47
ENSMUSG00000019297.10,5,3,7,9,6,9
ENSMUSG00000023411.13,42,38,39,28,32,25
ENSMUSG00000075592.11,48,33,58,39,47,55
ENSMUSG00000047153.5,165,133,177,178,180,133
ENSMUSG00000058581.8,24,20,35,18,31,37
ENSMUSG00000064128.9,17,5,17,10,13,13
ENSMUSG00000054509.8,9,8,13,7,11,7
ENSMUSG00000021938.13,2344,2139,2858,2447,2774,2535
ENSMUSG00000040123.18,22,18,23,18,19,22
ENSMUSG00000114420.2,12,18,19,14,19,27
ENSMUSG00000077685.3,26,19,16,20,24,27
ENSMUSG00000114500.2,2523,2110,2919,2649,2640,2390
ENSMUSG00000021945.10,5516,4632,6496,5821,6198,4796
ENSMUSG00000114321.2,6,11,9,5,8,9
ENSMUSG00000040040.17,22,32,33,33,47,29
ENSMUSG00000021952.17,804,668,901,832,888,574
ENSMUSG00000021963.18,1290,1248,1764,1409,1560,1801
ENSMUSG00000021965.4,10,8,3,5,9,8
ENSMUSG00000021969.9,718,537,697,748,820,562
ENSMUSG00000021973.10,161,102,200,175,158,160
ENSMUSG00000021974.16,169,161,197,83,81,150
ENSMUSG00000059835.2,182,120,181,157,145,238
ENSMUSG00000035469.18,367,299,408,390,418,353
ENSMUSG00000021981.11,74,87,112,95,84,100
ENSMUSG00000021982.15,36,23,49,33,34,30
ENSMUSG00000044461.7,9,5,6,3,5,11
ENSMUSG00000021983.17,14,7,12,16,12,8
ENSMUSG00000114797.2,210,167,282,211,252,152
ENSMUSG00000021987.10,96,85,119,87,96,88
ENSMUSG00000021990.17,36,29,46,38,45,22
ENSMUSG00000021993.11,6,8,6,5,3,9
ENSMUSG00000048279.20,415,364,445,408,430,304
ENSMUSG00000114642.2,1365,1118,1714,1255,1193,1209
ENSMUSG00000021929.10,6074,5150,7006,6523,6073,5540
ENSMUSG00000021930.15,23,19,22,15,26,18
ENSMUSG00000114902.2,202,156,215,198,211,276
ENSMUSG00000035235.14,49,36,45,26,36,37
ENSMUSG00000021932.14,79,64,83,60,82,83
ENSMUSG00000114488.2,179,145,184,165,151,210
ENSMUSG00000035161.8,1505,1193,1778,1797,1775,1330
ENSMUSG00000014547.11,373,275,385,330,339,339
ENSMUSG00000021273.12,116,101,132,115,126,133
ENSMUSG00000021944.16,535,488,660,507,503,605
ENSMUSG00000035078.7,58,31,51,38,33,39
ENSMUSG00000035067.10,50,30,57,42,49,46
ENSMUSG00000021958.6,77,74,96,65,61,82
ENSMUSG00000054733.10,2,2,8,14,2,2
ENSMUSG00000060012.10,156,135,193,145,163,122
ENSMUSG00000021972.15,194,173,243,236,280,161
ENSMUSG00000021975.10,246,231,280,245,233,244
ENSMUSG00000021978.10,414,336,476,348,460,422
ENSMUSG00000007989.8,725,653,793,724,721,592
ENSMUSG00000034522.11,32,29,59,36,42,38
ENSMUSG00000022031.7,3,6,9,4,1,8
ENSMUSG00000022033.10,91,91,116,104,86,101
ENSMUSG00000022034.11,40,32,37,24,35,32
ENSMUSG00000022035.7,753,584,868,711,749,685
ENSMUSG00000034463.5,52,40,46,40,52,43
ENSMUSG00000059456.14,71,63,67,63,77,49
ENSMUSG00000022044.15,6,5,10,1,4,7
ENSMUSG00000022048.9,1391,1160,1652,1344,1509,1509
ENSMUSG00000114558.2,16,11,22,10,13,13
ENSMUSG00000022051.16,290,238,334,264,324,290
ENSMUSG00000022052.10,4121,3424,5021,4696,4602,4160
ENSMUSG00000022053.14,2,2,2,4,2,1
ENSMUSG00000034327.19,358,316,423,428,441,329
ENSMUSG00000044447.6,46,47,58,38,50,28
ENSMUSG00000022054.12,2753,2689,3585,952,952,2767
ENSMUSG00000022055.8,280,268,294,144,144,317
ENSMUSG00000014813.10,682,591,811,777,691,886
ENSMUSG00000098713.2,2,1,1,2,4,4
ENSMUSG00000034248.8,125,93,134,116,161,126
ENSMUSG00000034205.17,1,3,5,1,1,2
ENSMUSG00000034194.19,1,4,2,4,2,11
ENSMUSG00000034190.10,565,464,646,539,562,580
ENSMUSG00000114316.2,76,45,70,61,72,56
ENSMUSG00000022075.8,192,149,244,182,189,196
ENSMUSG00000033730.5,61,56,64,41,52,56
ENSMUSG00000022089.10,20,26,30,32,40,26
ENSMUSG00000033712.7,1535,1316,1772,1480,1622,1648
ENSMUSG00000022091.7,17,18,26,14,18,14
ENSMUSG00000022092.12,80,72,92,89,68,107
ENSMUSG00000022094.16,220,174,286,184,241,230
ENSMUSG00000000776.14,89,79,102,86,94,79
ENSMUSG00000003469.10,12,7,17,9,9,15
ENSMUSG00000022098.11,583,569,844,725,705,858
ENSMUSG00000033595.8,4,2,14,3,1,2
ENSMUSG00000033589.5,28,21,21,21,29,34
ENSMUSG00000022096.15,3,4,8,1,2,2
ENSMUSG00000022095.10,6,11,12,10,10,10
ENSMUSG00000022099.18,110,83,135,130,117,121
ENSMUSG00000022100.15,5027,4440,6041,5287,5307,4745
ENSMUSG00000022103.11,10,8,13,5,6,6
ENSMUSG00000033487.15,1400,1140,1594,1469,1574,1201
ENSMUSG00000115085.2,5,2,8,4,4,3
ENSMUSG00000022106.15,24,23,37,18,18,18
ENSMUSG00000022105.7,158,137,178,153,162,151
ENSMUSG00000033446.8,8,8,16,21,18,10
ENSMUSG00000022108.9,76,53,90,88,80,101
ENSMUSG00000022109.7,9,12,18,11,17,7
ENSMUSG00000022110.14,615,502,704,681,703,573
ENSMUSG00000075581.6,2,3,10,7,3,6
ENSMUSG00000115411.2,18,21,15,10,11,19
ENSMUSG00000115288.2,19,4,16,10,18,31
ENSMUSG00000021996.17,202,189,233,206,181,183
ENSMUSG00000068015.9,80,40,94,74,71,53
ENSMUSG00000021998.17,330,176,333,388,414,194
ENSMUSG00000115789.2,3,2,2,3,7,3
ENSMUSG00000022000.12,335,263,398,325,355,266
ENSMUSG00000091722.3,1,4,2,1,2,4
ENSMUSG00000034893.10,310,279,343,312,394,262
ENSMUSG00000022003.8,4,2,2,9,4,3
ENSMUSG00000060126.15,4638,4227,5473,5174,5254,6168
ENSMUSG00000067995.5,377,285,381,267,357,290
ENSMUSG00000022008.5,204,171,222,196,207,160
ENSMUSG00000022009.2,126,126,133,137,123,119
ENSMUSG00000095427.3,154,134,181,177,178,253
ENSMUSG00000022010.20,1069,869,1149,888,1064,1017
ENSMUSG00000052584.11,5,5,10,10,11,11
ENSMUSG00000115143.2,52,39,45,45,62,42
ENSMUSG00000022012.10,68,57,73,95,85,73
ENSMUSG00000063556.6,4024,3477,5287,4102,4463,5791
ENSMUSG00000120850.1,7,4,3,2,6,9
ENSMUSG00000022013.5,86,54,73,91,69,71
ENSMUSG00000022014.16,10,6,11,13,8,11
ENSMUSG00000115450.2,2,1,3,2,3,1
ENSMUSG00000022016.18,104,82,102,101,108,82
ENSMUSG00000034731.12,20,8,13,14,12,7
ENSMUSG00000058997.9,21,11,28,24,26,11
ENSMUSG00000115539.2,4,4,6,3,2,3
ENSMUSG00000115637.2,208,166,206,197,239,243
ENSMUSG00000071262.11,3,1,7,4,4,2
ENSMUSG00000022020.16,95,64,136,110,132,81
ENSMUSG00000022022.4,5,4,13,4,10,8
ENSMUSG00000043881.10,186,135,242,186,196,190
ENSMUSG00000022023.7,66,56,86,67,100,82
ENSMUSG00000036461.17,261,230,323,327,339,230
ENSMUSG00000022024.11,123,109,122,130,102,109
ENSMUSG00000035566.8,643,528,718,378,360,500
ENSMUSG00000115743.2,178,132,204,152,171,180
ENSMUSG00000022021.15,458,368,582,421,415,426
ENSMUSG00000022019.17,34,23,50,44,39,39
ENSMUSG00000062611.5,162,141,146,187,242,276
ENSMUSG00000050505.8,214,180,286,212,230,220
ENSMUSG00000062093.6,1207,1153,1486,1364,1168,1245
ENSMUSG00000115662.2,2385,2145,2915,2434,2375,2495
ENSMUSG00000055421.9,103,91,108,57,84,98
ENSMUSG00000115505.2,16,17,17,11,15,17
ENSMUSG00000115379.2,14,15,8,6,16,16
ENSMUSG00000115243.2,25,17,22,17,25,15
ENSMUSG00000115315.2,27,32,43,37,27,30
ENSMUSG00000055639.17,268,185,262,214,176,217
ENSMUSG00000115486.2,25972,21746,29314,27006,28634,34409
ENSMUSG00000060377.5,219,175,254,202,251,314
ENSMUSG00000033186.10,48,33,43,41,40,50
ENSMUSG00000022070.8,38,40,50,41,30,29
ENSMUSG00000033166.12,222,194,277,247,265,197
ENSMUSG00000022064.11,83,69,107,69,108,69
ENSMUSG00000005148.9,2672,2270,3011,2840,2936,2635
ENSMUSG00000115746.2,14,15,16,7,16,22
ENSMUSG00000072294.6,88,89,134,85,75,97
ENSMUSG00000115538.2,18,10,11,14,11,15
ENSMUSG00000033083.17,30,12,31,36,19,23
ENSMUSG00000022111.10,200,180,281,248,257,251
ENSMUSG00000033060.17,112,75,119,92,117,97
ENSMUSG00000115584.2,8,10,10,6,7,17
ENSMUSG00000098557.2,430,413,524,303,365,400
ENSMUSG00000022124.16,139,132,117,125,147,130
ENSMUSG00000033004.17,658,537,823,745,782,577
ENSMUSG00000055717.14,270,215,246,244,215,258
ENSMUSG00000048349.10,4,4,5,10,4,2
ENSMUSG00000022120.5,297,241,305,325,342,249
ENSMUSG00000022119.16,2214,1934,2741,2340,2295,2123
ENSMUSG00000091509.8,108,96,123,100,114,114
ENSMUSG00000115247.2,151,79,161,208,179,82
ENSMUSG00000053253.17,322,220,390,431,455,376
ENSMUSG00000060143.9,752,623,824,719,981,1258
ENSMUSG00000022114.6,1813,1447,2032,2247,2229,2286
ENSMUSG00000075478.4,18,17,27,11,11,32
ENSMUSG00000033214.11,21,18,12,16,14,30
ENSMUSG00000058126.8,2042,1901,2572,2438,2319,2222
ENSMUSG00000093589.2,85,65,91,71,94,74
ENSMUSG00000058571.12,260,219,302,233,275,234
ENSMUSG00000022131.4,6,1,4,4,6,4
ENSMUSG00000061517.9,69,58,62,30,22,39
ENSMUSG00000032849.15,18,23,30,25,33,17
ENSMUSG00000022136.9,199,154,237,245,239,173
ENSMUSG00000042104.19,34,33,46,46,63,54
ENSMUSG00000053465.7,28,26,41,29,39,30
ENSMUSG00000115684.2,1037,857,1147,1190,1198,1101
ENSMUSG00000115196.2,7,3,2,7,3,4
ENSMUSG00000115223.2,7,3,13,7,8,12
ENSMUSG00000115133.2,7,7,5,8,5,12
ENSMUSG00000022139.18,834,658,977,999,1066,727
ENSMUSG00000051615.15,349,336,497,442,369,366
ENSMUSG00000030662.11,5379,4970,6538,5407,5469,5116
ENSMUSG00000025555.15,1031,975,1327,966,953,1193
ENSMUSG00000063410.9,258,183,286,257,268,301
ENSMUSG00000025558.20,41,41,67,58,65,46
ENSMUSG00000041765.7,149,100,147,142,153,181
ENSMUSG00000025544.14,7306,6359,8456,8752,8307,7733
ENSMUSG00000066538.6,41,42,66,46,49,48
ENSMUSG00000090674.2,1040,850,1235,949,955,947
ENSMUSG00000025545.11,24,16,17,21,18,14
ENSMUSG00000041650.16,220,166,243,231,265,191
ENSMUSG00000041594.19,435,375,501,531,529,479
ENSMUSG00000082793.3,1487,1263,1749,1492,1441,1800
ENSMUSG00000025551.14,278,234,321,125,139,238
ENSMUSG00000115472.2,17,15,28,18,25,21
ENSMUSG00000114999.2,468,383,547,380,460,452
ENSMUSG00000115843.2,22,24,22,31,42,24
ENSMUSG00000022184.9,4,3,6,3,2,5
ENSMUSG00000041935.11,15,8,14,14,20,7
ENSMUSG00000022186.15,14,5,2,1,7,7
ENSMUSG00000115032.2,13,2,2,2,12,5
ENSMUSG00000049148.9,61,40,52,29,17,23
ENSMUSG00000079105.5,11,10,17,2,10,13
ENSMUSG00000041841.9,7906,6324,9441,8407,10286,11718
ENSMUSG00000050697.10,677,619,865,894,905,593
ENSMUSG00000114998.2,33,39,37,22,29,36
ENSMUSG00000115116.2,178,134,216,193,156,185
ENSMUSG00000115106.2,5,8,12,6,5,10
ENSMUSG00000115342.2,16,12,15,19,17,23
ENSMUSG00000115093.2,2,3,5,5,7,1
ENSMUSG00000022150.17,701,572,797,515,543,552
ENSMUSG00000022148.17,3,3,7,7,5,3
ENSMUSG00000067547.7,660,498,717,607,642,726
ENSMUSG00000050310.10,189,135,209,168,199,128
ENSMUSG00000054263.13,52,31,38,21,29,35
ENSMUSG00000022144.5,6,7,10,11,12,8
ENSMUSG00000039828.8,855,713,999,808,819,886
ENSMUSG00000116090.2,3894,3487,5023,4434,4229,4897
ENSMUSG00000022142.9,139,110,135,99,91,89
ENSMUSG00000039801.8,17,9,25,10,17,11
ENSMUSG00000022141.8,5331,4504,6038,5628,5633,4154
ENSMUSG00000005360.15,438,376,513,675,644,579
ENSMUSG00000107028.2,17,21,26,32,41,23
ENSMUSG00000098190.2,31,22,40,31,44,56
ENSMUSG00000022253.18,149,108,158,137,157,148
ENSMUSG00000054115.13,27,19,21,21,40,25
ENSMUSG00000039704.9,37,23,44,54,47,29
ENSMUSG00000044224.17,113,87,139,92,99,94
ENSMUSG00000022247.13,889,684,1031,889,927,842
ENSMUSG00000022248.15,31,30,35,22,36,34
ENSMUSG00000022246.15,685,594,771,644,741,623
ENSMUSG00000058914.13,6,2,6,4,10,2
ENSMUSG00000047497.11,14,8,16,12,16,6
ENSMUSG00000022241.7,382,346,419,371,392,418
ENSMUSG00000022206.8,16,22,15,31,39,14
ENSMUSG00000022205.16,639,587,820,822,710,791
ENSMUSG00000022201.17,5472,4645,6407,6229,6331,5205
ENSMUSG00000115017.2,102,108,113,125,129,146
ENSMUSG00000039458.16,167,132,209,161,179,154
ENSMUSG00000022200.9,1681,1350,1924,1821,1969,1666
ENSMUSG00000022197.17,2,2,2,1,3,1
ENSMUSG00000078300.4,3,3,4,1,6,10
ENSMUSG00000022195.8,81,56,78,82,72,51
ENSMUSG00000022191.17,1288,987,1463,1169,1194,1116
ENSMUSG00000039385.6,6870,6236,8252,7052,7037,7304
ENSMUSG00000115481.2,13,10,16,7,8,6
ENSMUSG00000098222.3,109,91,129,113,136,192
ENSMUSG00000022321.16,72,65,88,34,34,61
ENSMUSG00000115516.2,106,100,109,115,84,96
ENSMUSG00000040452.10,512,475,618,570,500,574
ENSMUSG00000040420.16,5,12,6,1,4,2
ENSMUSG00000021927.8,33,32,50,40,37,33
ENSMUSG00000045763.9,2002,1651,2344,1936,2078,2227
ENSMUSG00000022272.18,523,432,674,442,504,439
ENSMUSG00000115593.2,124,123,146,152,130,153
ENSMUSG00000022270.17,588,569,737,610,607,577
ENSMUSG00000052253.7,284,274,355,364,355,346
ENSMUSG00000022269.14,11,14,24,13,12,17
ENSMUSG00000043556.11,51,31,57,21,34,54
ENSMUSG00000090544.4,11,15,7,22,16,26
ENSMUSG00000022265.8,133,101,160,189,219,136
ENSMUSG00000046034.9,17,10,21,19,23,18
ENSMUSG00000056069.11,1,2,1,1,2,3
ENSMUSG00000022263.11,1383,1102,1463,1379,1536,1129
ENSMUSG00000022262.9,10,5,8,11,14,10
ENSMUSG00000115544.2,5,1,1,3,3,1
ENSMUSG00000115080.2,4,2,3,6,3,5
ENSMUSG00000022240.11,3782,3372,4733,3333,3631,3908
ENSMUSG00000055416.7,9,4,9,3,7,9
ENSMUSG00000022237.18,37,35,32,26,34,30
